id	name	formula	charge	inchikey	smiles	deltag	kegg id	ms id
cpd00945_c0	2-Dehydro-3-deoxy-D-galactonate 6-phosphate_c0	C6H8O9P	-3	OVPRPPOVAXRCED-NQXXGFSBSA-K	O=C([O-])C(=O)CC(O)C(O)COP(=O)([O-])[O-]	-432.64	C01286	cpd00945
cpd01772_c0	Succinylbenzoate_c0	C11H8O5	-2	YIVWQNVQRXFZJB-UHFFFAOYSA-L	O=C([O-])CCC(=O)c1ccccc1C(=O)[O-]	-160.84	C02730	cpd01772
cpd08238_c0	(S)-(-)-Citronellal_c0	C10H18O	0	NEHNMFOYXAPHSD-JTQLQIEISA-N	CC(C)=CCCC(C)CC=O	-2.91	C11384	cpd08238
cpd15298_c0	tetradecenoate_c0	C14H25O2	-1			-45.61		cpd15298
cpd03591_c0	Methyloxaloacetate_c0	C5H4O5	-2	CXJNNMFPXAHDPF-REOHCLBHSA-L	CC(C(=O)[O-])C(=O)C(=O)[O-]	-190.71	C06030	cpd03591
cpd03279_c0	Deoxyinosine_c0	C10H12N4O4	0	VGONTNSXDCQUGY-RRKCRQDMSA-N	OCC1OC(n2cnc3c(O)ncnc32)CC1O	-49.05	C05512	cpd03279
cpd03451_c0	SHCHC_c0	C11H10O6	-2	QJYRAJSESKVEAE-PSASIEDQSA-L	O=C([O-])CCC(=O)C1=CC=CC(O)C1C(=O)[O-]	-192.47	C05817	cpd03451
cpd01092_c0	Allantoin_c0	C4H5N4O3	-1	POJWUDADGALRAB-UHFFFAOYSA-N	N=C(O)NC1N=C(O)N=C1O	-116.06	C01551	cpd01092
cpd00976_c0	dIDP_c0	C10H12N4O10P2	-2	BKUSIKGSPSFQAC-RRKCRQDMSA-L	O=P([O-])(O)OP(=O)(O)OCC1OC(n2cnc3c([O-])ncnc32)CC1O	-481.74	C01344	cpd00976
cpd00977_c0	dITP_c0	C10H12N4O13P3	-3	UFJPAQSLHAGEBL-RRKCRQDMSA-K	O=P([O-])([O-])OP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c([O-])ncnc32)CC1O	-689.74	C01345	cpd00977
cpd11827_c0	Phospholipid olefinic fatty acid_c0	C14H21O8PR3	-1				C01229	cpd11827
cpd12496_c0	Phospholipid methylene fatty acid_c0	C15H23O8PR3	-1				C04215	cpd12496
cpd00398_c0	Naringenin_c0	C15H12O5	0	FTVWIRXFELQLPI-ZDUSSCGKSA-N	O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21	-113.81	C00509	cpd00398
cpd18006_c0	Flavaprenin_c0	C20H20O5	0	LPEPZZAVFJPLNZ-SFHVURJKSA-N	CC(C)=CCc1c(O)cc(O)c2c1OC(c1ccc(O)cc1)CC2=O	-88.97	C18023	cpd18006
cpd00137_c0	Citrate_c0	C6H5O7	-3	KRKNYBCHXYNGOX-UHFFFAOYSA-K	O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-]	-280.44	C00158	cpd00137
cpd15695_c0	Diisoheptadecanoylphosphatidylethanolamine_c0	C39H78NO8P	0			-341.61		cpd15695
cpd02886_c0	UDP-3-O-(beta-hydroxymyristoyl)-N-acetylglucosamine_c0	C31H51N3O19P2	-2	TZSJGZGYQDNRRX-MPLCHSTDSA-L	CCCCCCCCCCCC(O)CC(=O)OC1C(O)C(CO)OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)C1N=C(C)[O-]	-812.95	C04738	cpd02886
cpd00136_c0	4-Hydroxybenzoate_c0	C7H5O3	-1	FJKROLUGYXJWQN-UHFFFAOYSA-M	O=C(O)c1ccc([O-])cc1	-92.53	C00156	cpd00136
cpd00127_c0	Phenol_c0	C6H6O	0	ISWSIDIOOBJBQZ-UHFFFAOYSA-N	Oc1ccccc1	-9.9	C00146	cpd00127
cpd15368_c0	(R)-3-hydroxy-cis-myristol-7-eoyl-[acyl-carrier protein]_c0	C25H45N2O9PRS	-1					cpd15368
cpd15570_c0	trans-3-cis-7-myristoleoyl-[acyl-carrier protein]_c0	C25H43N2O8PRS	-1					cpd15570
cpd12470_c0	Monoamide of a dicarboxylic acid_c0	C3H4NO3	-1	CGJMROBVSBIBKP-UHFFFAOYSA-M	N=C([O-])CC(=O)O	-122.14	C04131	cpd12470
cpd12000_c0	Dicarboxylate_c0	C3H2O4	-2	OFOBLEOULBTSOW-UHFFFAOYSA-L	O=C([O-])CC(=O)[O-]	-164.58	C02028	cpd12000
cpd01107_c0	Decanoate_c0	C10H19O2	-1	GHVNFZFCNZKVNT-UHFFFAOYSA-M	CCCCCCCCCC(=O)[O-]	-73.79	C01571	cpd01107
cpd03671_c0	D-Glucosamine1-phosphate_c0	C6H13NO8P	-1	YMJBYRVFGYXULK-QZABAPFNSA-M	NC1C(OP(=O)([O-])O)OC(CO)C(O)C1O	-395.53	C06156	cpd03671
cpd02724_c0	N-Succinyl-L-2-amino-6-oxopimelate_c0	C11H12NO8	-3	SDVXSCSNVVZWDD-LURJTMIESA-K	O=C([O-])CCC([O-])=NC(CCCC(=O)C(=O)O)C(=O)[O-]	-294.26	C04462	cpd02724
cpd00235_c0	D-mannose-6-phosphate_c0	C6H11O9P	-2	NBSCHQHZLSJFNQ-PQMKYFCFSA-L	O=P([O-])([O-])OCC1OC(O)C(O)C(O)C1O	-430.78	C00275	cpd00235
cpd00485_c0	D-Mannose1-phosphate_c0	C6H11O9P	-2	HXXFSFRBOHSIMQ-RWOPYEJCSA-L	O=P([O-])([O-])OC1OC(CO)C(O)C(O)C1O	-430.78	C00636	cpd00485
cpd11572_c0	trans-Octodec-2-enoyl-ACP_c0	C29H53N2O8PRS	-1					cpd11572
cpd11562_c0	12-methyl-3-oxo-tridecanoyl-ACP_c0	C25H45N2O9PRS	-1					cpd11562
cpd11563_c0	12-methyl-3-hydroxy-tridecanoyl-ACP_c0	C25H47N2O9PRS	-1					cpd11563
cpd02720_c0	5-Amino-6--5-phosphoribitylaminouracil_c0	C9H15N4O9P	-2	RQRINYISXYAZKL-RPDRRWSUSA-L	Nc1c([O-])nc([O-])nc1NCC(O)C(O)C(O)COP(=O)(O)O	-402.07	C04454	cpd02720
cpd11581_c0	gly-asn-L_c0	C6H11N3O4	0			-153.89		cpd11581
cpd00132_c0	L-Asparagine_c0	C4H8N2O3	0	DCXYFEDJOCDNAF-REOHCLBHSA-N	N=C(O)CC(N)C(=O)O	-123.31	C00152	cpd00132
cpd00738_c0	phosphoserine_c0	C3H6NO6P	-2	BZQFBWGGLXLEPQ-REOHCLBHSA-L	NC(COP(=O)([O-])O)C(=O)[O-]	-336.65	C01005	cpd00738
cpd00147_c0	5-Methylthioadenosine_c0	C11H15N5O3S	0	WUUGFSXJNOTRMR-IOSLPCCCSA-N	CSCC1OC(n2cnc3c(N)ncnc32)C(O)C1O	1.27	C00170	cpd00147
cpd03158_c0	Nicotianamine_c0	C12H20N3O6	-1	SKJSDVUZUKFSTH-IUCAKERBSA-N	NC(CCNC(CCN1CC(C(=O)O)C1)C(=O)O)C(=O)O	-199.66	C05324	cpd03158
cpd06227_c0	THF-L-glutamate_c0	C24H27N8O9	-3	ZAOGJXDWOQXFBW-KKUMJFAQSA-K	N=c1nc([O-])c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC([O-])=NC(CCC(=O)[O-])C(=O)O)C(=O)O)cc1)N2	-220.95	C03541	cpd06227
cpd00011_e0	CO2_e0	CO2	0	CURLTUGMZLYLDI-UHFFFAOYSA-N	O=C=O	-92.26	C00011	cpd00011
cpd03606_c0	2-Oxo-3-hydroxy-4-phosphobutanoate_c0	C4H4O8P	-3	MZJFVXDTNBHTKZ-UHFFFAOYSA-K	O=C([O-])C(=O)C(O)COP(=O)([O-])[O-]	-397.84	C06054	cpd03606
cpd00502_c0	5-Formiminotetrahydrofolate_c0	C20H22N8O6	-2	YCWUVLPMLLBDCU-STQMWFEESA-L	N=CN1c2c([O-])nc(=N)[nH]c2NCC1CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)O)cc1	-92.65	C00664	cpd00502
cpd00115_c0	dATP_c0	C10H13N5O12P3	-3	SUYVUBYJARFZHO-RRKCRQDMSA-K	Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)([O-])OP(=O)(O)OP(=O)([O-])[O-])O1	-634.01	C00131	cpd00115
cpd15540_c0	Phosphatidylglycerol dioctadecanoyl_c0	C42H82O10P	-1			-406.42		cpd15540
cpd15665_c0	Peptidoglycan polymer (n subunits)_c0	C80H125N16O42R	-4					cpd15665
cpd15722_c0	Diisoheptadecanoylphosphatidylglycerol_c0	C40H78O10P	-1			-413.28		cpd15722
cpd00028_c0	Heme_c0	C34H30FeN4O4	-2	KABFMIBPWCXCRK-RGGAHWMASA-J	C=Cc1c(C)c2cc3[n-]c(cc4nc(cc5nc(cc1[n-]2)c(C)c5CCC(=O)[O-])c(CCC(=O)[O-])c4C)c(C)c3C=C.[Fe+2]		C00032	cpd00028
cpd12370_c0	apo-ACP_c0	HOR	0				C03688	cpd12370
cpd15794_c0	Isoheptadecanoylcardiolipin (B. subtilis)_c0	C77H148O17P2	-2			-710.38		cpd15794
cpd00166_c0	Calomide_c0	C72H102CoN18O17P	2	IHEDCYSDKCCEPU-YGHJOQEPSA-L	CC1=C2N=C(C=C3N=C(C(C)=C4NC(C)(C5N=C1C(C)(CCC(O)=NCC(C)OP(=O)(O)OC1C(CO)OC([n+]6c[nH]c7cc(C)c(C)cc76)C1O)C5CC(=N)O)C(C)(CC(=N)O)C4CCC(=N)[O-])C(C)(CC(=N)O)C3CCC(=N)[O-])C(C)(C)C2CCC(=N)[O-].[CH2]C1OC(n2cnc3c(N)ncnc32)C(O)C1O.[Co+5]		C00194	cpd00166
cpd00063_c0	Ca2+_c0	Ca	2	BHPQYMZQTOCNFJ-UHFFFAOYSA-N	[Ca+2]		C00076	cpd00063
cpd00034_c0	Zn2+_c0	Zn	2	PTFCDOFLOPIGGS-UHFFFAOYSA-N	[Zn+2]		C00038	cpd00034
cpd03422_c0	Cobinamide_c0	C48H75CoN11O8	3	VIUBHLZJYZPAMU-JFYQDRLCSA-M	CC1=C2N=C(C=C3N=C(C(C)=C4NC(C)(C5N=C1C(C)(CCC(O)=NCC(C)O)C5CC(=N)O)C(C)(CC(=N)O)C4CCC(=N)O)C(C)(CC(=N)O)C3CCC([NH-])=O)C(C)(C)C2CCC(=N)O.[Co+6]		C05774	cpd03422
cpd15666_c0	Peptidoglycan polymer (n-1 subunits)_c0	C40H63N8O21R	-2					cpd15666
cpd15432_c0	core oligosaccharide lipid A_c0	C176H303N2O100P4	-11	SFVRSCGTAWOHDB-JMYCZVSXSA-C	CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(N=C([O-])CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)C(OCC2OC(OP(=O)(O)O)C(N=C([O-])CC(O)CCCCCCCCCCC)C(OC(=O)CC(O)CCCCCCCCCCC)C2O)OC(COC2(C(=O)[O-])CC(OC3(C(=O)[O-])CC(OC4(C(=O)[O-])CC(O)C(O)C(C(O)CO)O4)C(OC4OC(C)C(O)C(O)C4O)C(C(O)CO)O3)C(OC3OC(C(O)CO)C(OP(=O)([O-])[O-])C(OC4OC(C(O)COC5OC(C(O)CO)C(O)C(O)C5O)C(OP(=O)([O-])[O-])C(OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(OC6OC(CO)C(O)C(O)C6OC6OC(COC7OC(C(O)CO)C(O)C(O)C7O)C(O)C(O)C6O)C5O)C4O)C3O)C(C(O)CO)O2)C1OP(=O)([O-])[O-]	-3647.28		cpd15432
cpd11416_c0	Biomass_c0	null	0					cpd11416
cpd15723_c0	Dianteisoheptadecanoylphosphatidylglycerol_c0	C40H78O10P	-1			-413.28		cpd15723
cpd00557_c0	Siroheme_c0	C42H36FeN4O16	-8	DLKSSIHHLYNIKN-QIISWYHFSA-D	CC1(CC(=O)[O-])c2cc3nc(cc4[n-]c(cc5[n-]c(cc(n2)C1CCC(=O)[O-])c(CC(=O)[O-])c5CCC(=O)[O-])c(CCC(=O)[O-])c4CC(=O)[O-])C(C)(CC(=O)[O-])C3CCC(=O)[O-].[Fe+2]		C00748	cpd00557
cpd01997_c0	Dimethylbenzimidazole_c0	C9H10N2	0	LJUQGASMPRMWIW-UHFFFAOYSA-N	Cc1cc2nc[nH]c2cc1C	46.86	C03114	cpd01997
cpd00099_c0	Cl-_c0	Cl	-1	VEXZGXHMUGYJMC-UHFFFAOYSA-M	[Cl-]		C00698	cpd00099
cpd15795_c0	Anteisoheptadecanoylcardiolipin (B. subtilis)_c0	C77H148O17P2	-2			-710.38		cpd15795
cpd00264_c0	Spermidine_c0	C7H22N3	3	ATHGHQPFGPMSJY-UHFFFAOYSA-Q	[NH3+]CCCC[NH2+]CCC[NH3+]	4.79	C00315	cpd00264
cpd00149_c0	Co2+_c0	Co	2	XLJKHNWPARRRJB-UHFFFAOYSA-N	[Co+2]		C00175	cpd00149
cpd15793_c0	Stearoylcardiolipin (B. subtilis)_c0	C81H156O17P2	-2			-696.66		cpd15793
cpd03423_c0	alpha-Ribazole_c0	C14H18N2O4	0	HLRUKOJSWOKCPP-SYQHCUMBSA-N	Cc1cc2ncn(C3OC(CO)C(O)C3O)c2cc1C	-77.34	C05775	cpd03423
cpd03920_c0	Adenosylcobinamide-GDP_c0	C68H97CoN21O21P2	1	OQFXEDFRAHLOFK-RRMAJTJESA-K	CC1=C2N=C(C=C3N=C(C(C)=C4NC(C)(C5N=C1C(C)(CCC(O)=NCC(C)OP(=O)(O)OP(=O)(O)OCC1OC([n+]6c[nH]c7c(O)nc(=N)[nH]c76)C(O)C1O)C5CC(=N)[O-])C(C)(CC(=N)O)C4CCC(=N)[O-])C(C)(CC(=N)O)C3CCC(=N)[O-])C(C)(C)C2CCC(=N)[O-].[CH2]C1OC(n2cnc3c(N)ncnc32)C(O)C1O.[Co+5]		C06510	cpd03920
cpd00026_c0	UDP-glucose_c0	C15H22N2O17P2	-2	HSCJRCZFDFQWRP-JZMIEXBBSA-L	O=c1nc([O-])ccn1C1OC(COP(=O)([O-])OP(=O)(O)OC2OC(CO)C(O)C(O)C2O)C(O)C1O	-762.55	C00029	cpd00026
cpd00149_e0	Co2+_e0	Co	2	XLJKHNWPARRRJB-UHFFFAOYSA-N	[Co+2]		C00175	cpd00149
cpd02333_c0	Quinolinate_c0	C7H3NO4	-2	GJAWHXHKYYXBSV-UHFFFAOYSA-L	O=C([O-])c1cccnc1C(=O)[O-]	-119.77	C03722	cpd02333
cpd03444_c0	2-Octaprenylphenol_c0	C46H70O	0	VUNQJPPPTJIREN-CMAXTTDKSA-N	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1ccccc1O	211.57	C05810	cpd03444
cpd03445_c0	2-Octaprenyl-6-hydroxyphenol_c0	C46H70O2	0	YNPGYMZVNLIZLD-BQFKTQOQSA-N	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1cccc(O)c1O	172.09	C05811	cpd03445
cpd15488_c0	heptosyl-phospho-heptosyl-heptosyl-kdo2-lipidA_c0	C131H231N2O60P3	-8	OCKKDDJUVZAABC-XSAOWLIJSA-F	CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(N=C([O-])CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)C(OCC2OC(OP(=O)(O)O)C(N=C([O-])CC(O)CCCCCCCCCCC)C(OC(=O)CC(O)CCCCCCCCCCC)C2O)OC(COC2(C(=O)[O-])CC(OC3(C(=O)[O-])CC(O)C(O)C(C(O)CO)O3)C(OC3OC(C(O)CO)C(O)C(OC4OC(C(O)COC5OC(C(O)CO)C(O)C(O)C5O)C(OP(=O)([O-])[O-])C(O)C4O)C3O)C(C(O)CO)O2)C1OP(=O)([O-])[O-]	-2247.88		cpd15488
cpd15550_c0	phospho-heptosyl-phospho-heptosyl-heptosyl-kdo2-lipidA_c0	C131H230N2O63P4	-10	MVYTXVAKEAWEGM-WMKPBWIYSA-D	CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(N=C([O-])CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)C(OCC2OC(OP(=O)(O)O)C(N=C([O-])CC(O)CCCCCCCCCCC)C(OC(=O)CC(O)CCCCCCCCCCC)C2O)OC(COC2(C(=O)[O-])CC(OC3(C(=O)[O-])CC(O)C(O)C(C(O)CO)O3)C(OC3OC(C(O)CO)C(OP(=O)([O-])[O-])C(OC4OC(C(O)COC5OC(C(O)CO)C(O)C(O)C5O)C(OP(=O)([O-])[O-])C(O)C4O)C3O)C(C(O)CO)O2)C1OP(=O)([O-])[O-]	-2460.38		cpd15550
cpd02522_c0	2-Aminoadipate 6-semialdehyde_c0	C6H11NO3	0	GFXYTQPNNXGICT-YFKPBYRVSA-N	NC(CCCC=O)C(=O)O	-109.81	C04076	cpd02522
cpd00292_c0	HMG-CoA_c0	C27H39N7O20P3S	-5	CABVTRNMFUVUDM-VRHQGPGLSA-I	CC(O)(CC(=O)[O-])CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-900.07	C00356	cpd00292
cpd00279_c0	Acetoacetyl-CoA_c0	C25H36N7O18P3S	-4	OJFDKHTZOUZBOS-CITAKDKDSA-J	CC(=O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-812.61	C00332	cpd00279
cpd03831_c0	ADP-L-glycero-D-manno-heptose_c0	C17H25N5O16P2	-2	KMSFWBYFWSKGGR-DTBZDYEHSA-L	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])OC2OC(C(O)CO)C(O)C(O)C2O)C(O)C1O	-659.05	C06398	cpd03831
cpd15485_c0	heptosyl-kdo2-lipidA_c0	C117H211N2O45P2	-5	HPDZKCJEWNZSML-YPJVYCBMSA-H	CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(N=C([O-])CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)C(OCC2OC(OP(=O)(O)O)C(N=C([O-])CC(O)CCCCCCCCCCC)C(OC(=O)CC(O)CCCCCCCCCCC)C2O)OC(COC2(C(=O)[O-])CC(OC3(C(=O)[O-])CC(O)C(O)C(C(O)CO)O3)C(OC3OC(C(O)CO)C(O)C(O)C3O)C(C(O)CO)O2)C1OP(=O)([O-])[O-]	-1645.58		cpd15485
cpd15484_c0	heptosyl-heptosyl-kdo2-lipidA_c0	C124H223N2O51P2	-5	HHPCMWTVGVTYIC-JOVNRQDYSA-H	CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(N=C([O-])CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)C(OCC2OC(OP(=O)(O)O)C(N=C([O-])CC(O)CCCCCCCCCCC)C(OC(=O)CC(O)CCCCCCCCCCC)C2O)OC(COC2(C(=O)[O-])CC(OC3(C(=O)[O-])CC(O)C(O)C(C(O)CO)O3)C(OC3OC(C(O)CO)C(O)C(OC4OC(C(O)CO)C(O)C(O)C4O)C3O)C(C(O)CO)O2)C1OP(=O)([O-])[O-]	-1840.48		cpd15484
cpd11621_c0	Oxidizedferredoxin_c0	Fe2R4S6	6				C00139	cpd11621
cpd00075_c0	Nitrite_c0	NO2	-1	IOVCWXUNBOPUCH-UHFFFAOYSA-M	O=N[O-]	-8.9	C00088	cpd00075
cpd11620_c0	Reducedferredoxin_c0	Fe2R4S6	4				C00138	cpd11620
cpd02894_c0	4-Amino-2-methyl-5-diphosphomethylpyrimidine_c0	C6H9N3O7P2	-2	AGQJQCFEPUVXNK-UHFFFAOYSA-L	Cc1ncc(COP(=O)(O)OP(=O)([O-])[O-])c(=N)[nH]1	-412.04	C04752	cpd02894
cpd00793_c0	Thiamine phosphate_c0	C12H16N4O4PS	-1	HZSAJDVWZRBGIF-UHFFFAOYSA-M	Cc1ncc(C[n+]2csc(CCOP(=O)([O-])[O-])c2C)c(=N)[nH]1	-160.32	C01081	cpd00793
cpd02775_c0	4-Amino-5-phosphomethyl-2-methylpyrimidine_c0	C6H8N3O4P	-2	PKYFHKIYHBRTPI-UHFFFAOYSA-L	Cc1ncc(COP(=O)([O-])[O-])c(=N)[nH]1	-204.04	C04556	cpd02775
cpd03447_c0	2-Octaprenyl-6-methoxy-1,4-benzoquinone_c0	C47H70O3	0	AFTBILPWMUSGIN-MYCGWMCTSA-N	COC1=CC(=O)C=C(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C1=O	166.52	C05813	cpd03447
cpd03448_c0	2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinone_c0	C48H72O3	0	FLYBTLROCQBHMR-KFSSTAEESA-N	COC1=CC(=O)C(C)=C(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C1=O	166.11	C05814	cpd03448
cpd00790_c0	O-Acetyl-L-homoserine_c0	C6H11NO4	0	FCXZBWSIAGGPCB-YFKPBYRVSA-N	CC(=O)OCCC(N)C(=O)O	-159.98	C01077	cpd00790
cpd00283_c0	Geranyldiphosphate_c0	C10H18O7P2	-2	GVVPGTZRZFNKDS-JXMROGBWSA-L	CC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)([O-])[O-]	-411.09	C00341	cpd00283
cpd00484_c0	p-Hydroxybenzaldehyde_c0	C7H6O2	0	RGHHSNMVTDWUBI-UHFFFAOYSA-N	O=Cc1ccc(O)cc1	-39.83	C00633	cpd00484
cpd01311_c0	Dethiobiotin_c0	C10H17N2O3	-1	AUTOLBMXDDTRRT-UHFFFAOYSA-M	CC1N=C(O)NC1CCCCCC(=O)[O-]	-115.31	C01909	cpd01311
cpd02904_c0	alpha-Ribazole 5'-phosphate_c0	C14H17N2O7P	-2	ZMRGXEJKZPRBPJ-SYQHCUMBSA-L	Cc1cc2ncn(C3OC(COP(=O)([O-])[O-])C(O)C3O)c2cc1C	-289.84	C04778	cpd02904
cpd00269_c0	2-Oxoadipate_c0	C6H6O5	-2	FGSBNBBHOZHUBO-UHFFFAOYSA-L	O=C([O-])CCCC(=O)C(=O)[O-]	-187.28	C00322	cpd00269
cpd00413_c0	Glutaryl-CoA_c0	C26H38N7O19P3S	-4	SYKWLIJQEHRDNH-CKRMAKSASA-I	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C([O-])=NCCC([O-])=NCCSC(=O)CCCC(=O)[O-]	-860.42	C00527	cpd00413
cpd01476_c0	Protoporphyrin_c0	C34H32N4O4	-2	KSFOVUSSGSKXFI-UJJXFSCMSA-L	C=Cc1c(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)[O-])c(CCC(=O)[O-])c4C)c(C)c3C=C		C02191	cpd01476
cpd00906_c0	all-trans-Hexaprenyl diphosphate_c0	C30H50O7P2	-2	NGFSMHKFTZROKJ-MMSZMYIBSA-L	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)([O-])[O-]	-298.73	C01230	cpd00906
cpd02590_c0	all-trans-Heptaprenyl diphosphate_c0	C35H58O7P2	-2	LSJLEXWXRKTZAJ-YUIIPXGZSA-L	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)([O-])[O-]	-270.64	C04216	cpd02590
cpd03470_c0	Iminoaspartate_c0	C4H3NO4	-2	NMUOATVLLQEYHI-UHFFFAOYSA-L	N=C(CC(=O)[O-])C(=O)[O-]	-173.6	C05840	cpd03470
cpd00791_c0	ProtoporphyrinogenIX_c0	C34H38N4O4	-2	UHSGPDMIQQYNAX-UHFFFAOYSA-L	C=Cc1c2[nH]c(c1C)Cc1[nH]c(c(CCC(=O)[O-])c1C)Cc1[nH]c(c(C)c1CCC(=O)[O-])Cc1[nH]c(c(C)c1C=C)C2		C01079	cpd00791
cpd00817_c0	D-Arabinose5-phosphate_c0	C5H9O8P	-2	PPQRONHOSHZGFQ-WDCZJNDASA-L	O=CC(O)C(O)C(O)COP(=O)([O-])[O-]	-392.04	C01112	cpd00817
cpd15549_c0	phospho-heptosyl-heptosyl-kdo2-lipidA_c0	C124H219N2O54P3	-8	XNYUHCDJIRFEJF-LIOVHSHWSA-F	CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(N=C([O-])CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)C(OCC2OC(OP(=O)(O)O)C(N=C([O-])CC(O)CCCCCCCCCCC)C(OC(=O)CC(O)CCCCCCCCCCC)C2O)OC(COC2(C(=O)[O-])CC(OC3(C(=O)[O-])CC(O)C(O)C(C(O)CO)O3)C(OC3OC(C(O)CO)C(O)C(OC4OC(C(O)CO)C(OP(=O)([O-])[O-])C(O)C4O)C3O)C(C(O)CO)O2)C1OP(=O)([O-])[O-]	-2052.98		cpd15549
cpd03918_c0	Adenosyl cobinamide_c0	C58H87CoN16O11	4	SCNFBFINHCZGOV-VUCSARQQSA-M	CC1=C2N=C(C=C3N=C(C(C)=C4NC(C)(C5N=C1C(C)(CCC(O)=NCC(C)O)C5CC(=N)O)C(C)(CC(=N)O)C4CCC(=N)O)C(C)(CC(=N)O)C3CCC([NH-])=O)C(C)(C)C2CCC(=N)O.[CH2]C1OC(n2cnc3c(N)ncnc32)C(O)C1O.[Co+5]		C06508	cpd03918
cpd00048_e0	Sulfate_e0	O4S	-2	QAOWNCQODCNURD-UHFFFAOYSA-L	O=S(=O)([O-])[O-]	-177.97	C00059	cpd00048
cpd00338_c0	5-Aminolevulinate_c0	C5H9NO3	0	ZGXJTSGNIOSYLO-UHFFFAOYSA-N	NCC(=O)CCC(=O)O	-112.89	C00430	cpd00338
cpd00139_c0	Glycolate_c0	C2H3O3	-1	AEMRFAOFKBGASW-UHFFFAOYSA-M	O=C([O-])CO	-122.98	C00160	cpd00139
cpd00343_c0	N-Carbamoyl-L-aspartate_c0	C5H6N2O5	-2	HLKXYZVTANABHZ-REOHCLBHSA-L	N=C(O)NC(CC(=O)[O-])C(=O)[O-]	-203.96	C00438	cpd00343
cpd02611_c0	N-Acetyl-D-glucosamine1-phosphate_c0	C8H14NO9P	-2	FZLJPEPAYPUMMR-UOLFYFMNSA-L	CC([O-])=NC1C(OP(=O)([O-])O)OC(CO)C(O)C1O	-425.13	C04256	cpd02611
